run_accession,fastq_ftp,fastq_bytes,fastq_md5,submitted_ftp,submitted_bytes,submitted_md5,sra_ftp,sra_bytes,sra_md5
ERR3868859,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868859/ERR3868859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868859/ERR3868859_2.fastq.gz,754902;839617,71657a472cc1aff06db41bd31260ae52;f61ba6d679184ef762eec4690a0d637a,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868859/27114_1#9.cram,1642518,0d2631aa6314eac2fe9ba913935853b8,,,
ERR3868860,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868860/ERR3868860_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868860/ERR3868860_2.fastq.gz,472663;522312,05b4e4cc3bef1fd37f863d002eb9887a;0b9e3b6527a5904d29e4296cb5659826,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868860/27114_1#10.cram,1056236,3e53da8f917ae8ac80be105122df5f86,,,
ERR3868861,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868861/ERR3868861_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868861/ERR3868861_2.fastq.gz,1421115;1581539,57f161ef15248b496e71d1f0ff42d4d7;09eaac0104a6b1fa96e0dee94ec480dc,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868861/27114_1#11.cram,2793020,6cf5c5891f08f2d1d8af6d4a814009e6,,,
ERR3868862,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868862/ERR3868862_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868862/ERR3868862_2.fastq.gz,84565;92224,8c2110cb007228d177f52dab57371c93;62fcec8d4cb98ecd752279f55576b5f7,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868862/27114_1#12.cram,274725,eb6a787f863794f71ecb395864adc377,,,
ERR3868863,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868863/ERR3868863_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868863/ERR3868863_2.fastq.gz,86322;92808,b8ffa2f181cb390598e1b4643c8d7bde;d9f25ff19921ab30f77916566970bfa3,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868863/27114_1#13.cram,274384,f0f30cb8e7672a97f38a0e813a5f9359,,,
ERR3868864,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868864/ERR3868864_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868864/ERR3868864_2.fastq.gz,678438;751374,50c29c758172e250bdb58a50ef9a574f;942129e43b2513f924246a92a3b17033,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868864/27114_1#14.cram,1555752,3f9f5fa8d8308662a6a03746c53006ef,,,
ERR3868865,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868865/ERR3868865_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868865/ERR3868865_2.fastq.gz,3001467;3655735,b6ecb33056dac24285aa55345228147d;d97c4e9d3d411c2b1eaa9be53543f13a,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868865/27114_1#15.cram,5579929,1b45c0ea02527de6e3c9ab99b899daed,,,
ERR3868866,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868866/ERR3868866_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868866/ERR3868866_2.fastq.gz,4819524;5545914,226c8410426f06fced18048fd6d02c96;732b2095dde52021d11842720f14ad40,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868866/27114_1#16.cram,8640649,41c1c95efb6f49e2f7f17c3a00f91894,,,
ERR3868867,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868867/ERR3868867_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868867/ERR3868867_2.fastq.gz,5596097;6368134,24e28cb8799b196cf3a2e816babb020a;12cbc90310d0343432c0e648d0e9f0b5,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868867/27114_1#17.cram,9878876,9a013222779a371e02cc2ce76fca2df4,,,
ERR3868868,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868868/ERR3868868_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868868/ERR3868868_2.fastq.gz,6497074;7588269,a725141c78472b4d85612cd8aa24438f;133cd9c4c76261fa4bc00721371df8ab,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868868/27114_1#18.cram,11566538,7c9462977a5d1fed722f29795a278d91,,,
ERR3868869,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868869/ERR3868869_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868869/ERR3868869_2.fastq.gz,612564;663101,8dbec4c88043b6601cbdc7375aeb79dc;5dcbd391a0e9a1766a59d8ea16661861,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868869/27114_1#19.cram,1316891,76d92acaadcfafd617dbcdf1ce8d0125,,,
ERR3868870,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868870/ERR3868870_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868870/ERR3868870_2.fastq.gz,3729306;4515348,6357d81ebfdac850ef47c999e318d2da;bf06447dd58f12165ba5ba4850336af8,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868870/27114_1#20.cram,6959868,b00e04fddadb60e2017ee89cb9e82fcc,,,
ERR3868871,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868871/ERR3868871_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868871/ERR3868871_2.fastq.gz,98289;104428,9f0318128e1faaf804d112013e88db96;16de16df3164973db0ef4bcc3470df4d,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868871/27114_1#21.cram,291567,e2bae3b1c36a7820eafe44d720fc5d9f,,,
ERR3868872,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868872/ERR3868872_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868872/ERR3868872_2.fastq.gz,4057301;4927955,1942e52aa6e30e7760b06b465f3f127d;204995fa25885b0231bfe80db6ec419c,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868872/27114_1#22.cram,7614497,e83d54b8a3f8d9df1734faf64e164f31,,,
ERR3868873,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868873/ERR3868873_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868873/ERR3868873_2.fastq.gz,615712;674793,430d14c78cf03c2d2bb5b96cb54fdea5;070c007b3e68ea03652cd45e92b37694,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868873/27114_1#23.cram,1329157,bdcb748fa3a1d4c64677af4d9ca7da6a,,,
ERR3868874,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868874/ERR3868874_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868874/ERR3868874_2.fastq.gz,2813173;3247062,1ef62489ba4c778fcde3196620156474;40ace2091cdcf1f74e25cb5603c50557,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868874/27114_1#24.cram,5067120,5d77f7248a1f94e08d3b152b661ff8ce,,,
ERR3868875,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868875/ERR3868875_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868875/ERR3868875_2.fastq.gz,48318;52934,956efd51d6bbb1e887d4de5ef63ce909;176e458dc05fab4a9443b7295eac232c,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868875/27114_1#25.cram,190550,7dd8fe8690b10aedf07d62b53e2dc012,,,
ERR3868876,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868876/ERR3868876_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868876/ERR3868876_2.fastq.gz,6106552;7088866,f2d7f4e44c95c094fa378f835ca549ef;ce8546031ae720173fbd08e1f5480b22,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868876/27114_1#26.cram,11015205,3d5b474e997368fae0f7c60b05aff76b,,,
ERR3868877,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868877/ERR3868877_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868877/ERR3868877_2.fastq.gz,3456347;4123355,581baf3e63ba97ef5a924dc2a5607afa;878eb342fdaa60c958b72bf3e0cc0ffb,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868877/27114_1#27.cram,6367373,0e3f399fa9315194744e8f378429d396,,,
ERR3868878,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868878/ERR3868878_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868878/ERR3868878_2.fastq.gz,3852916;4880546,e6b42dbec2889c20e68e6545811f811a;da08058dcb53eae28ef707399089c4da,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868878/27114_1#28.cram,7292856,be5134e73bbbce5345b6caf2fa18cab6,,,
ERR3868879,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868879/ERR3868879_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868879/ERR3868879_2.fastq.gz,3759740;4290481,7611bf7874d965a16e80edf1a3815894;29732eafca031d5a0916b674bbeb20b1,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868879/27114_1#29.cram,6975452,17978a25c829e1fba339456ea9ced5ae,,,
ERR3868880,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868880/ERR3868880_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868880/ERR3868880_2.fastq.gz,6142719;7264090,f6191a6d0b659e7116039409d7213f9d;67be396d1c483b6833adf02eae72f72e,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868880/27114_1#30.cram,11004230,31eae54e3f277fbc0624c065d2c0f1aa,,,
ERR3868881,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868881/ERR3868881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868881/ERR3868881_2.fastq.gz,4958976;5799780,101feca48c37f6c2c47a2e2f0dcada3c;3ba2e30bb65967fd490744843e273caf,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868881/27114_1#31.cram,8870136,540325f86f7807297d33213bc11c0d86,,,
ERR3868882,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868882/ERR3868882_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868882/ERR3868882_2.fastq.gz,4665854;5299646,efe55a0da410201aff237e0e05071645;e4c14e7ca454a95df99dfca24e95fcb2,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868882/27114_1#32.cram,8148448,cc5e949c3bd2dc7c08cbc7d4a4296e76,,,
ERR3868883,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868883/ERR3868883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868883/ERR3868883_2.fastq.gz,405174;446554,5e2841ac7a4cacaf9695bf7cf9091088;e96a6602c2791d9f56bc0616ff5f1252,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868883/27114_1#33.cram,921161,75480b9de595f449584f992e71ccc93f,,,
ERR3868884,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868884/ERR3868884_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868884/ERR3868884_2.fastq.gz,427602;477344,5a72bbdb3937c42a6e750fcfe76cc521;b480277fd968d76bb7734a99a87e2eca,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868884/27114_1#34.cram,969100,150c9ad2c47dcda93ca6953b745243e6,,,
ERR3868885,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868885/ERR3868885_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868885/ERR3868885_2.fastq.gz,5367506;6642525,400bb852442381eaf7e293aa750d28b7;5e3a83892039fc883938dcdf7cd79fd2,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868885/27114_1#35.cram,9970842,59b18603959dc9a5d0a2ae44fa767ce2,,,
ERR3868886,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868886/ERR3868886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868886/ERR3868886_2.fastq.gz,4770200;6073520,a93b3a7706d21fbe709f830dc457662c;d28c289d6ac92de91a879696b82c9366,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868886/27114_1#36.cram,8964097,f22316fd9adc2f18b7c05cf12b928fb6,,,
ERR3868887,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868887/ERR3868887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868887/ERR3868887_2.fastq.gz,445602;487666,35d11f157dc411dd4ab25ab3f8830577;b3509902f70afdc588f67340ed0811c7,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868887/27114_1#37.cram,987171,3d2ff6cd6c9ea1d9de0b05f6bf8aaa00,,,
ERR3868888,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868888/ERR3868888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868888/ERR3868888_2.fastq.gz,6234597;7393774,cce705519492b5fa244780ac1b5ac36a;ad7649905f651a3d46e76adcc0811acc,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868888/27114_1#38.cram,11252607,2626cf393c4c5e3169de37f9095e01d7,,,
ERR3868889,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868889/ERR3868889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868889/ERR3868889_2.fastq.gz,2906388;3644930,e7954d3161bac5c06c06cebb961e229b;af637659911cd249018730afa806ffcb,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868889/27114_1#39.cram,5592878,d6f1d2a0df21f34144bf16d5361b6d82,,,
ERR3868890,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868890/ERR3868890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868890/ERR3868890_2.fastq.gz,3741328;4422626,d014fe5f310050afaf1160b34fac9973;da889d1d345da5dfa8aa0097862de2a5,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868890/27114_1#40.cram,6712322,2ae6c2baee8c965b8361c1989d904c24,,,
ERR3868891,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868891/ERR3868891_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868891/ERR3868891_2.fastq.gz,3830757;4953479,2326bd6b58451183be68b9bece6fb416;88dec9a426892c4fb32de10a89adddde,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868891/27114_1#41.cram,7342788,4f0a6044d16955f3b3035cd6ebfa4208,,,
ERR3868892,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868892/ERR3868892_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868892/ERR3868892_2.fastq.gz,4721271;5917289,0e8a804a4993c1cd25c1b1776395016d;9e9341d6eedad1bdef306c2d23ed2857,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868892/27114_1#42.cram,8807079,46214a9df362b7a0b2a7749a8bbd4e06,,,
ERR3868893,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868893/ERR3868893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868893/ERR3868893_2.fastq.gz,6460846;7798396,d24e0a897a6f78ecf9eceb572ed22280;1a356ccaf92c2857e7ae78475f06eb90,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868893/27114_1#43.cram,11773446,a0d111d4d0fe804907d2488814d93312,,,
ERR3868894,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868894/ERR3868894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868894/ERR3868894_2.fastq.gz,5182329;6109893,eb161d5d412fce34cfb0c73a946a03e9;315f68f72ebe4f8eefd4f85b39933b92,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868894/27114_1#44.cram,9432515,cbe89b93b3916b2214afe6be14452a9c,,,
ERR3868895,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868895/ERR3868895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868895/ERR3868895_2.fastq.gz,5397035;6632407,793642f9893ab9d527736df6a526c054;d4afffa3f94b6b00c916977a5dbbf0f2,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868895/27114_1#45.cram,9833782,307ee8bcdbf47f924fc831742a667894,,,
ERR3868896,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868896/ERR3868896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868896/ERR3868896_2.fastq.gz,4343088;4731989,d48f7a0a1b649d6853c1f7be198bed34;e57be363c1323daaa6cacfa553f4eebf,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868896/27114_1#46.cram,7492588,607b64ebf1d760ae257298458eafc7ee,,,
ERR3868897,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868897/ERR3868897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868897/ERR3868897_2.fastq.gz,3591823;4240719,60d1a733b9eeca2eb757f4c6e4011f8f;f9d3ace5b3fe29a4071eee8ed014ca86,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868897/27114_1#47.cram,6560300,deda35f1a2342003e239094e6bc2eb71,,,
ERR3868898,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868898/ERR3868898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868898/ERR3868898_2.fastq.gz,592149;643298,df18898f82f502575f169e9ef6589217;7c433a892e4a1964d13da1779d31c980,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868898/27114_1#48.cram,1430193,d5f8242386e108e3bb7484339c65d8f6,,,
ERR3868899,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868899/ERR3868899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868899/ERR3868899_2.fastq.gz,5984103;6648829,60621e35a3e72e18d7413e9688127299;d9fdd5fac1a0eb730c026c43bd032771,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868899/27114_1#49.cram,10413049,1f762220f8182b68f9f9465c537856db,,,
ERR3868900,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868900/ERR3868900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868900/ERR3868900_2.fastq.gz,4300899;5066825,6b5d3afdbbc5743e5e6b427b315774a7;50d73f77afa536998398d4ef6e94c716,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868900/27114_1#50.cram,7789073,d1eb095582fc274926f9fff412058e05,,,
ERR3868901,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868901/ERR3868901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868901/ERR3868901_2.fastq.gz,6353425;7301865,f3dcf8e3fbd32816f94d9ee17941278b;2af91bea0cb421022d712bc285a23bc6,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868901/27114_1#51.cram,11288547,6c571cbf679d3ad9a27c52f4acf63b21,,,
ERR3868902,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868902/ERR3868902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868902/ERR3868902_2.fastq.gz,5285630;6014134,e2c3fed96fe5e67a951b569533a075c1;5d2690f0f617eb3486f704f2f6d85dc8,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868902/27114_1#52.cram,9411601,a5a20df30f0f4aab576094fff1f6d5a5,,,
ERR3868903,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868903/ERR3868903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868903/ERR3868903_2.fastq.gz,4652404;5491658,1ebee1703be4625ce90a7d1e87173806;76322b9e1c0bc354d490d4c8e0905363,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868903/27114_1#53.cram,8482216,846e4a7026399af550d1e9a74f5fb61d,,,
ERR3868904,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868904/ERR3868904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868904/ERR3868904_2.fastq.gz,6186210;7296236,42657b8560785c3f7f0e48c5b8c4fa8e;d24cc35149bd1803ee869d2aa37f7ba5,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868904/27114_1#54.cram,11097484,7820720da8be03893eeb293ba5ace2c3,,,
ERR3868905,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868905/ERR3868905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868905/ERR3868905_2.fastq.gz,7397868;8607738,54a75f5c276ce10bf593933e8c599f1a;6a15528ae0a2c579b6f59ec0ed58f508,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868905/27114_1#55.cram,13179636,8995fae9b21fc2548b072ce4b84ff993,,,
ERR3868906,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868906/ERR3868906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868906/ERR3868906_2.fastq.gz,5847951;7042666,5cef8adb3646ca23e6fce75d7b510504;2e2c4cd910f4e8779ac0cad1421946a4,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868906/27114_1#56.cram,10611091,8fe1e8e1407643ff4886afa54a10b1e1,,,
ERR3868907,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868907/ERR3868907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868907/ERR3868907_2.fastq.gz,3722298;4524815,a9f569abdd50759a4b1ecaff8ca9943e;454831ce47bb55c9f1ebd5546b6a57e4,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868907/27114_1#57.cram,7018541,c1618117ccb80d95ce08d1acef6d1469,,,
ERR3868908,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868908/ERR3868908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868908/ERR3868908_2.fastq.gz,5029956;6123300,205872c214d7309bdac5667d009ee8d5;f3c7d15c197fd09302dec8bdf07f4f17,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868908/27114_1#58.cram,9250421,5680ce623518e1086a3c94c70f88091f,,,
ERR3868909,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868909/ERR3868909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868909/ERR3868909_2.fastq.gz,2747457;3485868,776aa7d1c9be6dc86cee6d99a1ad0d71;689fc3c18920b27a0049f60025a95188,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868909/27114_1#59.cram,5285050,eb684a5a2aacf2cd163c7a59309149f5,,,
ERR3868910,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868910/ERR3868910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868910/ERR3868910_2.fastq.gz,5539136;6406529,f37847cd8d30456315eb88dbb01a8814;a199748890c730a193f8f727f516981a,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868910/27114_1#60.cram,9897681,5d2a5bf171c7c46660965dfa2f38adc8,,,
ERR3868911,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868911/ERR3868911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868911/ERR3868911_2.fastq.gz,2559661;3045678,96d6b7e2db71939b3d8554e5a868b337;a453bd2ca4cfad4b8bdb644ef19110b4,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868911/27114_1#61.cram,4884265,4ead903dd61e335e845b879d05217633,,,
ERR3868912,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868912/ERR3868912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868912/ERR3868912_2.fastq.gz,4606676;6130435,43db44df30bd3f89f38f210b09484e4e;b9c33dc9c9aaef9b74957f313e3c4da1,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868912/27114_1#62.cram,8807461,b25c5dda537a364dad30150847a2ce40,,,
ERR3868913,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868913/ERR3868913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868913/ERR3868913_2.fastq.gz,4340465;5712877,873283061a1a9b635e76af3198b4e62d;8d6cbe2d17bb43c0100ff7aa677ac113,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868913/27114_1#63.cram,8299208,4dd91f4d396324045c8d85af357424e9,,,
ERR3868914,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868914/ERR3868914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868914/ERR3868914_2.fastq.gz,7515423;8877840,7f874cae6823afda3f0fb98992a39020;c45625c423090b987ad66efd31ce8039,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868914/27114_1#64.cram,13430505,52f08915f9d06320532e58f444ec08be,,,
ERR3868915,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868915/ERR3868915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868915/ERR3868915_2.fastq.gz,3119295;4404301,8cd46213ab8c2d4ac3bea87ad479abed;a308424585ce5fe7180b16fdf78c558b,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868915/27114_1#65.cram,6263770,1ef37f44757c5044296637c30ec6f3c8,,,
